"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"51",5.81328206903452,9.91095590595298,10.25,5.92828914457229,4.25225612806403,3.61055527763882,8.07284642321161,6.01087043521761,12.35999966,6.52900450225113
"52",5.81922003801901,9.90343214407204,10.2539069534767,5.93492746373187,4.26250125062531,3.6172336168084,8.06670335167584,6.00568784392196,12.35999966,6.55918459229615
"53",5.82612348974487,9.8959083821911,10.2596698349175,5.94142071035518,4.27274637318659,3.60995497748874,8.06056028014007,6.00050525262631,12.35999966,6.57936468234117
"54",5.83302694147074,9.88838462031016,10.26,5.95298649324662,4.28299149574787,3.60281140570285,8.06,5.99532266133067,12.3608250916908,6.59954477238619
"55",5.8399303931966,9.88086085842922,10.2611955977989,5.96227613806903,4.29323661830915,3.61,8.05827413706854,5.99014007003502,12.3629161853077,6.62944972486243
"56",5.84683384492246,9.87333709654827,10.2669584792396,5.96805902951476,4.30174087043522,3.61,8.05213106553277,5.98495747873937,12.3650072789245,6.64990495247624
"57",5.85373729664832,9.86581333466733,10.2727213606803,5.97768384192096,4.30686343171586,3.61,8.045987993997,5.97977488744372,12.3670983725413,6.67008504252126
"58",5.86064074837419,9.85828957278639,10.2784842421211,5.98924962481241,4.313971985993,3.61,8.03984492246123,5.97459229614807,12.3691894661581,6.69026513256628
"59",5.86746416008004,9.85076581090545,10.28,5.99540770385193,4.32421710855428,3.61,8.03370185092546,5.97,12.3712805584942,6.71044522261131
"60",5.87298692146073,9.84421753676838,10.2800100050025,6.00119059529765,4.33223111555778,3.61,8.02755877938969,5.97,12.37337165002,6.73062531265633
"61",5.87850968284142,9.83857471535768,10.2857728864432,6.00697348674337,4.33735367683842,3.61733366683342,8.02141570785393,5.96904452226113,12.3754627415458,6.75080540270135
"62",5.88403244422211,9.83293189394697,10.2915357678839,6.01275637818909,4.34495247623812,3.61487743871936,8.01527263631816,5.96386193096548,12.3775538330715,6.77098549274637
"63",5.8895552056028,9.82728907253627,10.2972986493247,6.01853926963482,4.3551975987994,3.61,8.01,5.95867933966983,12.3796449245973,6.7911655827914
"64",5.89507796698349,9.82164625112556,10.3,6.02432216108054,4.36272136068034,3.61,8.01,5.95349674837419,12.3782642038769,6.81
"65",5.90060072836418,9.81600342971486,10.3,6.03021010505253,4.36784392196098,3.61,8.00684342171085,5.94831415707854,12.3761731123512,6.82152576288144
"66",5.90612348974487,9.81036060830415,10.3045872936468,6.04177588794397,4.37,3.61,8.00070035017509,5.94313156578289,12.3740820208254,6.84170585292646
"67",5.91164625112556,9.80471778689345,10.31,6.05167083541771,4.37,3.61,7.98911455727864,5.94,12.3719909292997,6.86
"68",5.91716901250625,9.79907496548274,10.31,6.05745372686343,4.3764232116058,3.61,7.98,5.94,12.36999989,6.87206603301651
"69",5.92269177388694,9.79343214407204,10.311875937969,6.06323661830915,4.38666833416708,3.61,7.98,5.93758379189595,12.36999989,6.89
"70",5.92821453526763,9.78778932266133,10.3176388194097,6.06901950975488,4.39,3.61743371685843,7.97612806403202,5.9324012006003,12.36999989,6.9
"71",5.93373729664832,9.78214650125063,10.3234017008504,6.0748024012006,4.39,3.61477738869435,7.96998499249625,5.92721860930465,12.36999989,6.91260630315158
"72",5.93926005802902,9.77650367983992,10.3291645822911,6.08058529264632,4.39740370185093,3.60698849424712,7.96384192096048,5.922036018009,12.36999989,6.9227863931966
"73",5.9447828194097,9.77086085842921,10.3349274637319,6.08636818409205,4.40764882441221,3.6008004002001,7.95769884942471,5.91685342671336,12.36999989,6.94
"74",5.9495151855928,9.76521803701851,10.3406903451726,6.09430215107554,4.41394697348674,3.60858929464732,7.95155577788894,5.91167083541771,12.36999989,6.95314657328664
"75",5.95365725662831,9.7595752156078,10.3464532266133,6.10586793396698,4.41906953476738,3.60362181090545,7.95,5.90648824412206,12.36999989,6.96332666333167
"76",5.95779932766383,9.75500292946473,10.35,6.11,4.42419209604802,3.6,7.94926963481741,5.90130565282641,12.36999989,6.97350675337669
"77",5.96194139869935,9.75124104852426,10.35,6.11,4.42931465732866,3.60195597798899,7.94312656328164,5.9,12.36999989,6.98368684342171
"78",5.96608346973487,9.74747916758379,10.3574837418709,6.11528264132066,4.43887443721861,3.60974487243622,7.93698349174587,5.9,12.36999989,6.99386693346673
"79",5.97022554077039,9.74371728664332,10.3690095047524,6.12106553276638,4.44911955977989,3.60246623311656,7.9308404202101,5.89575787893947,12.36999989,7
"80",5.9743676118059,9.73995540570285,10.3752676338169,6.12684842421211,4.45468234117059,3.6,7.92469734867434,5.89057528764382,12.36999989,7.00422711355678
"81",5.97896491045523,9.73619352476238,10.38,6.13263131565783,4.45980490245123,3.6,7.91855427713857,5.88539269634817,12.36999989,7.02
"82",5.98448767183592,9.73243164382191,10.38,6.13841420710355,4.46,3.6,7.9124112056028,5.88021010505253,12.36999989,7.02458729364682
"83",5.99001043321661,9.72866976288144,10.3825562781391,6.14419709854927,4.46005002501251,3.6,7.90626813406703,5.88,12.36999989,7.03
"84",5.9955331945973,9.72490788194097,10.3883191595798,6.149979989995,4.46517258629315,3.6,7.90012506253127,5.87984492246123,12.36999989,7.03494747373687
"85",6.00105595597799,9.7211460010005,10.3940820410205,6.15,4.47059029514757,3.6,7.9,5.87466233116558,12.36999989,7.04512756378189
"86",6.00657871735868,9.71738412006003,10.3998449224612,6.15154577288644,4.48083541770885,3.6,7.89783891945973,5.86947973986994,12.36999989,7.04530765382691
"87",6.01210147873937,9.71186135867934,10.405607803902,6.15732866433217,4.49,3.6,7.89169584792396,5.86429714857429,12.36999989,7.05
"88",6.01762424012006,9.70621853726863,10.4113706853427,6.16622311155578,4.49,3.59236618309155,7.88555277638819,5.85911455727864,12.3719208927414,7.05
"89",6.02314700150075,9.70057571585793,10.4171335667834,6.17778889444722,4.4915707853927,3.59,7.88,5.85393196598299,12.3740119842671,7.06
"90",6.02866976288144,9.69493289444722,10.4228964482241,6.18,4.50181590795398,3.59,7.88,5.84874937468734,12.3761030757929,7.06
"91",6.03419252426213,9.68929007303652,10.4286593296648,6.18046023011506,4.51103051525763,3.59,7.87424712356178,5.8435667833917,12.3781941673187,7.06
"92",6.03971528564282,9.6859784172086,10.4344222111056,6.18624312156078,4.51615307653827,3.59,7.86196098049025,5.83838419209605,12.3797149611556,7.06
"93",6.04523804702351,9.68409747673837,10.4403701850925,6.19,4.52127563781891,3.59657828914457,7.86,5.8332016008004,12.3776238696298,7.06
"94",6.0507608084042,9.68221653626813,10.451895947974,6.19,4.52639819909955,3.6,7.86,5.82801900950475,12.3755327781041,7.06674837418709
"95",6.05628356978489,9.6803355957979,10.46,6.1971835917959,4.53,3.59784392196098,7.86,5.8228364182091,12.3734416865783,7.06307153576788
"96",6.06064074837419,9.67845465532766,10.46,6.20874937468734,4.53,3.59005502751376,7.85640820410205,5.81765382691346,12.3713505950525,7.06
"97",6.06478281940971,9.67657371485743,10.4632366183092,6.21,4.53176588294147,3.59,7.85026513256628,5.81247123561781,12.3707402764732,7.06
"98",6.06892489044522,9.67469277438719,10.4689994997499,6.21094047023512,4.53688844422211,3.59552276138069,7.84412206103052,5.80728864432216,12.372831367999,7.06253126563282
"99",6.07306696148074,9.67281183391696,10.4795247623812,6.21672336168084,4.54201100550275,3.6,7.83797898949475,5.80210605302651,12.3749224595248,7.06
"100",6.07720903251626,9.67093089344672,10.4905252626313,6.22,4.54713356678339,3.59889944972486,7.83183591795898,5.79692346173087,12.3770135510505,7.06
"101",6.08135110355178,9.66904995297649,10.496288144072,6.22,4.55225612806403,3.59111055527764,7.83,5.79174087043522,12.3791046425763,7.06800900450225
"102",6.08549317458729,9.66716901250625,10.5020510255128,6.22407203601801,4.55737868934467,3.59,7.82909954977489,5.79,12.3788044858979,7.06181090545273
"103",6.08963524562281,9.66343214407204,10.5078139069535,6.22985492746373,4.56500250125062,3.59446723361681,7.81681340670335,5.79,12.3767133943722,7.06
"104",6.09377731665833,9.65967026313157,10.5171535767884,6.23,4.57524762381191,3.60225612806403,7.80726363181591,5.78619309654827,12.3746223028464,7.06
"105",6.09791938769385,9.6559083821911,10.5286793396698,6.23142071035518,4.58274637318659,3.61,7.80112056028014,5.78101050525263,12.3725312113207,7.06
"106",6.10206145872936,9.65214650125063,10.5351025512756,6.2372036018009,4.58786893446723,3.61,7.8,5.77582791395698,12.3704401197949,7.06
"107",6.10620352976488,9.64838462031016,10.5408654327164,6.24298649324662,4.59,3.61,7.7988344172086,5.77064532266133,12.3716507517309,7.06
"108",6.1103456008004,9.64588336968484,10.5466283141571,6.24876938469235,4.59,3.61,7.79269134567284,5.76546273136568,12.3737418432566,7.06
"109",6.11448767183592,9.64400242921461,10.5547823911956,6.25910455227614,4.59323661830915,3.61,7.78654827413707,5.76028014007003,12.3758329347824,7.05055027513757
"110",6.11862974287144,9.64212148874437,10.566308154077,6.27,4.59835917958979,3.61,7.7804052026013,5.75509754877439,12.3779240263082,7.05037018509255
"111",6.12277181390695,9.64024054827414,10.5739169584792,6.27,4.6,3.61,7.78,5.74991495747874,12.38000011,7.05
"112",6.12691388494247,9.6383596078039,10.57967983992,6.27380190095047,4.6,3.61,7.77811905952977,5.74473236618309,12.38000011,7.05
"113",6.13105595597799,9.637144,10.5854427213607,6.28536768384192,4.60745372686343,3.61235617808904,7.771975987994,5.73954977488744,12.38000011,7.05
"114",6.13519802701351,9.637144,10.5924112056028,6.29,4.61769884942471,3.62029014507254,7.77,5.7343671835918,12.38000011,7.04964982491246
"115",6.13934009804902,9.637144,10.6039369684842,6.29,4.623971985993,3.63586793396698,7.76968984492246,5.72918459229615,12.38000011,7.04
"116",6.14348216908454,9.637144,10.6127313656828,6.29503251625813,4.62909454727364,3.64572286143072,7.76354677338669,5.7240020010005,12.38000011,7.03928964482241
"117",6.14746416008004,9.637144,10.6184942471236,6.30081540770385,4.63421710855428,3.65351175587794,7.75740370185092,5.71881940970485,12.38000011,7.03
"118",6.15022554077039,9.63700392996498,10.6242571285643,6.30659829914957,4.63933966983492,3.66,7.75126063031516,5.7136368184092,12.38000011,7.03
"119",6.15298692146073,9.63324204902451,10.63004002001,6.3123811905953,4.64446223111556,3.66,7.74511755877939,5.70845422711356,12.38000011,7.03
"120",6.15574830215108,9.62948016808404,10.6415657828914,6.31816408204102,4.6495847923962,3.67375687843922,7.73897448724362,5.70327163581791,12.38000011,7.02856928464232
"121",6.15850968284142,9.62571828714357,10.6530915457729,6.32394697348674,4.65470735367684,3.68,7.73283141570785,5.69808904452226,12.3790746269085,7.02
"122",6.16127106353177,9.6219564062031,10.6646173086543,6.32972986493247,4.65982991495748,3.68491245622811,7.72668834417209,5.69290645322661,12.3769835353827,7.02
"123",6.16403244422211,9.61819452526263,10.6730715357679,6.33551275637819,4.66495247623812,3.70073536768384,7.72054527263632,5.68772386193097,12.3748924438569,7.02
"124",6.16679382491246,9.61578832216108,10.6788344172086,6.34129564782391,4.67,3.72410205102551,7.72,5.68254127063532,12.3728013523312,7.01784892446223
"125",6.1707608084042,9.61390738169085,10.6891945972986,6.34707853926963,4.67,3.73582291145573,7.71825912956478,5.67735867933967,12.3707102608054,7.01
"126",6.17490287943972,9.61202644122061,10.70036018009,6.35572286143072,4.67032016008004,3.7472236118059,7.71211605802901,5.67217608804402,12.36999989,7
"127",6.17904495047524,9.61014550075037,10.7061230615308,6.36728864432216,4.67544272136068,3.76420210105053,7.70597298649325,5.67,12.36999989,7
"128",6.18318702151076,9.60826456028014,10.713771885943,6.3744272136068,4.68113056528264,3.7875687843922,7.7,5.67,12.36999989,6.99712856428214
"129",6.18732909254627,9.6063836198099,10.7252976488244,6.38021010505253,4.69137568784392,3.79697848924462,7.7,5.66662831415708,12.36999989,6.99
"130",6.19147116358179,9.60450267933967,10.7368234117059,6.38599299649825,4.7,3.81430215107554,7.7,5.66144572286143,12.36999989,6.98
"131",6.19561323461731,9.60262173886943,10.7483491745873,6.39355177588794,4.7,3.83511255627814,7.7,5.66,12.3718358483492,6.98
"132",6.19888487043522,9.6007407983992,10.7598749374687,6.40511755877939,4.7,3.85103551775888,7.70948474237119,5.66,12.3739269398749,6.96640820410205
"133",6.20164625112556,9.59885985792896,10.7714007003502,6.41334167083542,4.7,3.87440220110055,7.72,5.66410205102551,12.3760180314007,6.95622811405703
"134",6.20440763181591,9.59697891745873,10.7829264632316,6.41912456228114,4.70130065032516,3.90369184592296,7.72,5.66928464232116,12.3781091229265,6.94604802401201
"135",6.20716901250625,9.59509797698849,10.7944522261131,6.42,4.7064232116058,3.93113556778389,7.72,5.67446723361681,12.38000011,6.93586793396698
"136",6.2099303931966,9.59321703651826,10.8059779889945,6.42069034517259,4.71309154577289,3.95450225112556,7.72,5.67964982491246,12.38000011,6.92568784392196
"137",6.21269177388694,9.59133609604802,10.8175037518759,6.42647323661831,4.72333666833417,3.97786893446723,7.72,5.6848324162081,12.38000011,6.91550775387694
"138",6.21545315457729,9.58945515557779,10.8290295147574,6.43451225612806,4.73179089544772,3.99415707853927,7.72,5.69,12.38000011,6.9
"139",6.21821453526763,9.58757421510755,10.8405552776388,6.44607803901951,4.73691345672836,4.01460230115058,7.72,5.69,12.38000011,6.88514757378689
"140",6.22097591595798,9.58569327463732,10.8520810405203,6.45,4.737963981991,4.03796898449225,7.72388694347174,5.69,12.3800001027914,6.86993496748374
"141",6.22373729664832,9.58381233416708,10.8636068034017,6.45,4.73284142071036,4.06133566783392,7.7299699849925,5.69,12.3800000797899,6.85
"142",6.22649867733867,9.58193139369685,10.8776988494247,6.46077538769385,4.73,4.08470235117559,7.72382691345673,5.69,12.3800000567884,6.83460730365183
"143",6.22926005802901,9.58005045322661,10.8949874937469,6.47,4.73,4.10204602301151,7.72,5.69,12.3800000337869,6.8144272136068
"144",6.23202143871936,9.57816951275638,10.912276138069,6.47,4.7375787893947,4.12905952976488,7.72,5.69,12.3800000107854,6.8
"145",6.23478281940971,9.57628857228614,10.9295647823912,6.47547273636818,4.75294647323662,4.1648024012006,7.72,5.69,12.38,6.77406703351676
"146",6.23774430015007,9.57440763181591,10.9412356178089,6.48703851925963,4.76277138569285,4.18816908454227,7.71925462731366,5.69,12.38,6.75388694347174
"147",6.24188637118559,9.57252669134567,10.9527613806903,6.49430215107554,4.76789394697349,4.2043571785893,7.71311155577789,5.69,12.38,6.74
"148",6.24602844222111,9.57064575087544,10.9642871435718,6.50017008504252,4.77,4.22986993496748,7.71,5.69,12.38,6.71352676338169
"149",6.25017051325663,9.5687648104052,10.9787193596798,6.51173586793397,4.77,4.25551275637819,7.71,5.69,12.38,6.69334667333667
"150",6.25431258429215,9.56740413006503,10.996008004002,6.52165082541271,4.77326163081541,4.27163581790895,7.70468234117059,5.69,12.3784342171086,6.67316658329165
"151",6.25845465532766,9.56928507053527,11.0132966483242,6.52743371685843,4.77838419209605,4.29500250125063,7.7,5.69,12.3763431715858,6.65298649324662
"152",6.26259672636318,9.5711660110055,11.0303901950975,6.53321660830415,4.78350675337669,4.32449224612306,7.7,5.69,12.374252126063,6.6356128064032
"153",6.2667387973987,9.57304695147574,11.041915957979,6.53899949974987,4.78862931465733,4.35173586793397,7.7,5.69,12.3721610805403,6.61262631315658
"154",6.26963524562281,9.57492789194597,11.0568834417209,6.5447823911956,4.79375187593797,4.37680340170085,7.7,5.69,12.3700700350175,6.59244622311156
"155",6.27239662631316,9.57680883241621,11.0799349674837,6.55113056528264,4.79887443721861,4.40795897948975,7.69396698349175,5.69,12.37,6.57226613306653
"156",6.2751580070035,9.57868977288644,11.099739869935,6.56269634817409,4.8,4.43183591795898,7.69,5.69,12.37,6.55208604302151
"157",6.27791938769385,9.58057071335668,11.1170285142571,6.57426213106553,4.8,4.45013506753377,7.69,5.69,12.37,6.53190595297649
"158",6.28068076838419,9.58245165382691,11.1343171585793,6.58582791395698,4.81272636318159,4.46856928464232,7.69,5.69,12.37,6.50345172586293
"159",6.28344214907454,9.58433259429715,11.1521410705353,6.59369684842421,4.82809404702351,4.49258129064532,7.68939469734867,5.69,12.37,6.48154577288644
"160",6.28620352976488,9.58621353476738,11.1751925962981,6.59947973986993,4.83897448724362,4.52373686843422,7.68325162581291,5.69,12.37,6.46136568284142
"161",6.28987536568284,9.587144,11.1961830915458,6.61052526263132,4.8492196098049,4.55489244622311,7.68,5.69,12.37,6.4411855927964
"162",6.29401743671836,9.587144,11.2134717358679,6.62209104552276,4.85,4.582036018009,7.68,5.69,12.37,6.42100550275138
"163",6.29815950775388,9.587144,11.2343471735868,6.63365682841421,4.85,4.60180090045022,7.6748224112056,5.69,12.37,6.39165082541271
"164",6.3023015787894,9.587144,11.2573986993497,6.64522261130565,4.85995497748874,4.60958979489745,7.67,5.69,12.37,6.37064532266133
"165",6.30644364982491,9.587144,11.2753376688344,6.6567883941971,4.87020010005002,4.64689344672336,7.67,5.69,12.37,6.35046523261631
"166",6.31058572086043,9.58643364482241,11.2935017508754,6.67253126563282,4.88044522261131,4.67550275137569,7.6663931965983,5.69,12.37,6.33028514257129
"167",6.31472779189595,9.58267176388194,11.3165532766383,6.68987993996999,4.89034517258629,4.69591295647824,7.66025012506253,5.69,12.37,6.31010505252626
"168",6.31886986293147,9.57890988294147,11.3396048024012,6.70148574287144,4.89546773386693,4.71223611805903,7.66,5.69,12.37,6.28992496248124
"169",6.32301193396698,9.575148002001,11.3626563281641,6.71152576288144,4.9,4.7356028014007,7.66,5.69,12.37,6.26974487243622
"170",6.3271540050025,9.57138612106053,11.3817808904452,6.71730865432716,4.9,4.79058529264632,7.66,5.69,12.37,6.2495647823912
"171",6.33129607603802,9.56762424012006,11.3990695347674,6.72618309154577,4.90083541770885,4.82411205602801,7.66,5.69,12.37,6.22938469234617
"172",6.33543814707354,9.56222153876939,11.4218109054527,6.73774887443722,4.90595797898949,4.83950475237619,7.65953476738369,5.69,12.37,6.20920460230115
"173",6.33958021810905,9.55657871735868,11.4448624312156,6.74465732866433,4.91,4.87844922461231,7.65339169584792,5.69,12.37,6.19902451225613
"174",6.34372228914457,9.55093589594797,11.4679139569785,6.75088044022011,4.91,4.91739369684842,7.65,5.69,12.37,6.1788444222111
"175",6.34786436018009,9.54529307453727,11.4909654827414,6.76244622311156,4.91265132566283,4.94580290145073,7.65,5.69,12.37,6.15866433216608
"176",6.35200643121561,9.53965025312656,11.5140170085043,6.774012006003,4.92289644822411,4.96611305652826,7.64496248124062,5.69,12.37,6.14
"177",6.35614850225113,9.53400743171586,11.5370685342671,6.78557778889445,4.9315707853927,4.98422711355678,7.64,5.69,12.37,6.12830415207604
"178",6.36029057328664,9.52836461030515,11.56012006003,6.79714357178589,4.93669334667334,5.0231715857929,7.64,5.69,12.3698849424712,6.11812406203102
"179",6.36443264432216,9.52272178889445,11.5831715857929,6.80870935467734,4.94,5.05569284642321,7.63653326663332,5.69,12.3677938969485,6.1
"180",6.36857471535768,9.51707896748374,11.6062231115558,6.82027513756878,4.94,5.08263631815908,7.63039019509755,5.69,12.3657028514257,6.08776388194097
"181",6.3727167863932,9.51143614607304,11.6292746373187,6.83092046023012,4.94412206103052,5.10600300150075,7.63,5.69,12.363611805903,6.07758379189595
"182",6.37685885742871,9.50579332466233,11.6523261630815,6.83670335167584,4.9543671835918,5.12936968484242,7.63,5.69,12.3615207603802,6.06740370185093
"183",6.37971528564282,9.50015050325162,11.6753776888444,6.84497248624312,4.96461230615308,5.16789394697349,7.63,5.69,12.36,6.0572236118059
"184",6.38247666633317,9.49450768184092,11.6984292146073,6.85653826913457,4.97485742871436,5.19073536768384,7.62581790895448,5.69,12.36,6.04704352176088
"185",6.38523804702351,9.48886486043022,11.7214807403702,6.86405202601301,4.98,5.20631315657829,7.62,5.6864032016008,12.36,6.03686343171586
"186",6.38799942771386,9.48322203901951,11.7445322661331,6.86983491745873,4.98,5.22472736368184,7.62,5.68122061030515,12.36,6.02668334167083
"187",6.3907608084042,9.4775792176088,11.7675837918959,6.8812356178089,4.98,5.26367183591796,7.62,5.68,12.36,6.01650325162581
"188",6.39352218909455,9.4719363961981,11.7906353176588,6.89280140070035,4.98,5.27652326163082,7.62,5.68,12.36,6.01
